sample_id,file,snr_db,velocity_kmh,kmax,num_paths,max_delay,pilot_snr_db,pilot_power,noise_power,M,N,split
284,sample_000284.npz,20,30,0.1186005671815651,4,4,25,3.1622776601683795,0.01,32,16,train
285,sample_000285.npz,20,30,0.1186005671815651,4,4,25,3.1622776601683795,0.01,32,16,train
286,sample_000286.npz,20,30,0.1186005671815651,4,4,25,3.1622776601683795,0.01,32,16,train
287,sample_000287.npz,20,30,0.1186005671815651,4,4,25,3.1622776601683795,0.01,32,16,train
288,sample_000288.npz,20,30,0.1186005671815651,4,4,25,3.1622776601683795,0.01,32,16,train
289,sample_000289.npz,20,30,0.1186005671815651,4,4,25,3.1622776601683795,0.01,32,16,validation
290,sample_000290.npz,20,30,0.1186005671815651,4,4,25,3.1622776601683795,0.01,32,16,train
291,sample_000291.npz,20,30,0.1186005671815651,4,4,25,3.1622776601683795,0.01,32,16,validation
292,sample_000292.npz,20,30,0.1186005671815651,4,4,25,3.1622776601683795,0.01,32,16,train
293,sample_000293.npz,20,30,0.1186005671815651,4,4,25,3.1622776601683795,0.01,32,16,test
294,sample_000294.npz,20,30,0.1186005671815651,4,4,25,3.1622776601683795,0.01,32,16,train
295,sample_000295.npz,20,30,0.1186005671815651,4,4,25,3.1622776601683795,0.01,32,16,train
296,sample_000296.npz,20,30,0.1186005671815651,4,4,25,3.1622776601683795,0.01,32,16,train
297,sample_000297.npz,20,30,0.1186005671815651,4,4,25,3.1622776601683795,0.01,32,16,train
298,sample_000298.npz,20,30,0.1186005671815651,4,4,25,3.1622776601683795,0.01,32,16,test
299,sample_000299.npz,20,30,0.1186005671815651,4,4,25,3.1622776601683795,0.01,32,16,train
300,sample_000300.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,validation
301,sample_000301.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,test
302,sample_000302.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
303,sample_000303.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
304,sample_000304.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
305,sample_000305.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,test
306,sample_000306.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
307,sample_000307.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
308,sample_000308.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
309,sample_000309.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
310,sample_000310.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,validation
311,sample_000311.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,validation
312,sample_000312.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,validation
313,sample_000313.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,validation
314,sample_000314.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,validation
315,sample_000315.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
316,sample_000316.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
317,sample_000317.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
318,sample_000318.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
319,sample_000319.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,validation
320,sample_000320.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
321,sample_000321.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,validation
322,sample_000322.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,test
323,sample_000323.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
324,sample_000324.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
325,sample_000325.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
326,sample_000326.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
327,sample_000327.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
328,sample_000328.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
329,sample_000329.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
330,sample_000330.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
331,sample_000331.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
332,sample_000332.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
333,sample_000333.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
334,sample_000334.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
335,sample_000335.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
336,sample_000336.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
337,sample_000337.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
338,sample_000338.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
339,sample_000339.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,validation
340,sample_000340.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
341,sample_000341.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
342,sample_000342.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
343,sample_000343.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
344,sample_000344.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,test
345,sample_000345.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
346,sample_000346.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
347,sample_000347.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
348,sample_000348.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,test
349,sample_000349.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,test
350,sample_000350.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
351,sample_000351.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
352,sample_000352.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
353,sample_000353.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
354,sample_000354.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
355,sample_000355.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
356,sample_000356.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
357,sample_000357.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
358,sample_000358.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,test
359,sample_000359.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,test
360,sample_000360.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,validation
361,sample_000361.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,test
362,sample_000362.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,validation
363,sample_000363.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
364,sample_000364.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
365,sample_000365.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,validation
366,sample_000366.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
367,sample_000367.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
368,sample_000368.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
369,sample_000369.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
370,sample_000370.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
371,sample_000371.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
372,sample_000372.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
373,sample_000373.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,test
374,sample_000374.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
375,sample_000375.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
376,sample_000376.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,test
377,sample_000377.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
378,sample_000378.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,test
379,sample_000379.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
380,sample_000380.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,validation
381,sample_000381.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
382,sample_000382.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
383,sample_000383.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
384,sample_000384.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
385,sample_000385.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,test
386,sample_000386.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
387,sample_000387.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
388,sample_000388.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,validation
389,sample_000389.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
390,sample_000390.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
391,sample_000391.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,validation
392,sample_000392.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
393,sample_000393.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,test
394,sample_000394.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
395,sample_000395.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
396,sample_000396.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
397,sample_000397.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
398,sample_000398.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,train
399,sample_000399.npz,10,120,0.4744022687262607,4,4,25,31.6227766016838,0.1,32,16,test
400,sample_000400.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
401,sample_000401.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,test
402,sample_000402.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,test
403,sample_000403.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
404,sample_000404.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,validation
405,sample_000405.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,test
406,sample_000406.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
407,sample_000407.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
408,sample_000408.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
409,sample_000409.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
410,sample_000410.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,test
411,sample_000411.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
412,sample_000412.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
413,sample_000413.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
414,sample_000414.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
415,sample_000415.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
416,sample_000416.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,validation
417,sample_000417.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,validation
418,sample_000418.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
419,sample_000419.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
420,sample_000420.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
421,sample_000421.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,test
422,sample_000422.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
423,sample_000423.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
424,sample_000424.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
425,sample_000425.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
426,sample_000426.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,test
427,sample_000427.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
428,sample_000428.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
429,sample_000429.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
430,sample_000430.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
431,sample_000431.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
432,sample_000432.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,test
433,sample_000433.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
434,sample_000434.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
435,sample_000435.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,validation
436,sample_000436.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
437,sample_000437.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,test
438,sample_000438.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
439,sample_000439.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
440,sample_000440.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
441,sample_000441.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,test
442,sample_000442.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
443,sample_000443.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
444,sample_000444.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,validation
445,sample_000445.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
446,sample_000446.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
447,sample_000447.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,validation
448,sample_000448.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
449,sample_000449.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
450,sample_000450.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,validation
451,sample_000451.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
452,sample_000452.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
453,sample_000453.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
454,sample_000454.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,test
455,sample_000455.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
456,sample_000456.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
457,sample_000457.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
458,sample_000458.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,test
459,sample_000459.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
460,sample_000460.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
461,sample_000461.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
462,sample_000462.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
463,sample_000463.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
464,sample_000464.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
465,sample_000465.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
466,sample_000466.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
467,sample_000467.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,validation
468,sample_000468.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,validation
469,sample_000469.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,validation
470,sample_000470.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
471,sample_000471.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
472,sample_000472.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,test
473,sample_000473.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
474,sample_000474.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,test
475,sample_000475.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
476,sample_000476.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
477,sample_000477.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,validation
478,sample_000478.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
479,sample_000479.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,validation
480,sample_000480.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,validation
481,sample_000481.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
482,sample_000482.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
483,sample_000483.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
484,sample_000484.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
485,sample_000485.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,validation
486,sample_000486.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,test
487,sample_000487.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
488,sample_000488.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
489,sample_000489.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
490,sample_000490.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
491,sample_000491.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,validation
492,sample_000492.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
493,sample_000493.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
494,sample_000494.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
495,sample_000495.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
496,sample_000496.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
497,sample_000497.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,test
498,sample_000498.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
499,sample_000499.npz,15,120,0.4744022687262607,4,4,25,10.0,0.0316227766016837,32,16,train
500,sample_000500.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,validation
501,sample_000501.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
502,sample_000502.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,test
503,sample_000503.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
504,sample_000504.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
505,sample_000505.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
506,sample_000506.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,validation
507,sample_000507.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
508,sample_000508.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
509,sample_000509.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
510,sample_000510.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,validation
511,sample_000511.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
512,sample_000512.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,validation
513,sample_000513.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
514,sample_000514.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,validation
515,sample_000515.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
516,sample_000516.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
517,sample_000517.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
518,sample_000518.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,test
519,sample_000519.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
520,sample_000520.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
521,sample_000521.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
522,sample_000522.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
523,sample_000523.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
524,sample_000524.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
525,sample_000525.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
526,sample_000526.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
527,sample_000527.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
528,sample_000528.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,test
529,sample_000529.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
530,sample_000530.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
531,sample_000531.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
532,sample_000532.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,test
533,sample_000533.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,validation
534,sample_000534.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,test
535,sample_000535.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
536,sample_000536.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,test
537,sample_000537.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
538,sample_000538.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
539,sample_000539.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,validation
540,sample_000540.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
541,sample_000541.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
542,sample_000542.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
543,sample_000543.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
544,sample_000544.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
545,sample_000545.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,validation
546,sample_000546.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
547,sample_000547.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
548,sample_000548.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
549,sample_000549.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,validation
550,sample_000550.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
551,sample_000551.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
552,sample_000552.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,validation
553,sample_000553.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
554,sample_000554.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
555,sample_000555.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
556,sample_000556.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,validation
557,sample_000557.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,test
558,sample_000558.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,validation
559,sample_000559.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
560,sample_000560.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
561,sample_000561.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
562,sample_000562.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
563,sample_000563.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,test
564,sample_000564.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
565,sample_000565.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
566,sample_000566.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
567,sample_000567.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,train
568,sample_000568.npz,20,120,0.4744022687262607,4,4,25,3.1622776601683795,0.01,32,16,validation
